,Time,Inverter,AcFreq,AcPower,Edaily,Eint,Etotal,Riso,Error,Status,Temp1,Temp2,Dci,Dcp,Dcu,Aci,Acp,Acu,Inverter_string,StringNumber_string,Used_string,Azimuth_string,Elevation_string,SingleModulePower_string,StringCount_string,ModulesPerString_string,ModulePower_string,Installation_string,ModuleManufacturer_string,ModuleType_string,AnalysisGroup_string,Inverter_inverter,Azimuth_inverter,Elevation_inverter,Power_inverter,ModulePower_inverter,InverterManufacturer_inverter,InverterType_inverter,ModuleManufacturer_inverter,ModuleType_inverter,AnalysisGroup_inverter,Plant_plant,PostalCode_plant,City_plant,Street_plant,Latitude_plant,Longitude_plant,ModulArea_plant,SpecificEnergyExpected_plant,StartupDate_plant,TotalPower_plant,string_id,tags
335,28.01.21 15:35,WR 3 Diehl,,240.0,1.6580000000000001,,,,,MPP,15.0,,0.18596491,106,570,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
336,28.01.21 15:40,WR 3 Diehl,,250.0,1.6780000000000002,,,,,MPP,15.0,,0.18848167,108,573,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
337,28.01.21 15:45,WR 3 Diehl,,288.0,1.703,,,,,MPP,15.0,,0.22413793,130,580,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
338,28.01.21 15:50,WR 3 Diehl,,197.0,1.719,,,,,MPP,15.0,,0.14234875,80,562,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
339,28.01.21 15:55,WR 3 Diehl,,248.0,1.74,,,,,MPP,15.0,,0.18673648,107,573,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
340,28.01.21 16:00,WR 3 Diehl,,153.0,1.7530000000000001,,,,,MPP,15.0,,0.10865562,59,543,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
341,28.01.21 16:05,WR 3 Diehl,,289.0,1.777,,,,,MPP,15.0,,0.22452505,130,579,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
342,28.01.21 16:10,WR 3 Diehl,,239.0,1.797,,,,,MPP,15.0,,0.18133803,103,568,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
343,28.01.21 16:15,WR 3 Diehl,,229.0,1.8159999999999998,,,,,MPP,15.0,,0.1696113,96,566,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
344,28.01.21 16:20,WR 3 Diehl,,97.0,1.825,,,,,MPP,15.0,,0.060784314,31,510,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
345,28.01.21 16:25,WR 3 Diehl,,15.0,1.8259999999999998,,,,,MPP,15.0,,0.0,0,269,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
346,28.01.21 16:30,WR 3 Diehl,,17.0,1.828,,,,,MPP,14.0,,0.0,0,251,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
347,28.01.21 16:35,WR 3 Diehl,,21.0,1.829,,,,,MPP,14.0,,0.0033670033,1,297,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
348,28.01.21 16:40,WR 3 Diehl,,54.0,1.834,,,,,MPP,14.0,,0.026785715,12,448,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
349,28.01.21 16:45,WR 3 Diehl,,15.0,1.835,,,,,MPP,14.0,,0.0,0,261,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
350,28.01.21 16:50,WR 3 Diehl,,17.0,1.837,,,,,MPP,14.0,,0.0,0,269,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
351,28.01.21 16:55,WR 3 Diehl,,38.0,1.84,,,,,MPP,14.0,,0.012987013,5,385,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
352,28.01.21 17:00,WR 3 Diehl,,3.0,1.84,,,,,MPP,14.0,,0.0,0,251,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
353,28.01.21 17:05,WR 3 Diehl,,0.0,1.84,,,,,,13.0,,0.0,0,238,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
354,28.01.21 17:10,WR 3 Diehl,,0.0,1.84,,,,,MPP,9.0,,0.0,0,186,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
355,28.01.21 17:15,WR 3 Diehl,,0.0,1.84,,,,,MPP,6.0,,0.0,0,133,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
356,28.01.21 17:20,WR 3 Diehl,,0.0,1.84,,,,,,10.0,,0.0,0,200,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
357,28.01.21 17:25,WR 3 Diehl,,0.0,1.84,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
358,28.01.21 17:30,WR 3 Diehl,,0.0,1.84,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
359,28.01.21 17:40,WR 3 Diehl,,0.0,1.84,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
224,12.01.21 07:55,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
225,12.01.21 08:00,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
226,12.01.21 08:05,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
227,12.01.21 08:10,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
228,12.01.21 08:15,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
229,12.01.21 08:20,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
230,12.01.21 08:25,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
231,12.01.21 08:30,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
232,12.01.21 08:35,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
233,12.01.21 08:40,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
234,12.01.21 08:45,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
235,12.01.21 08:50,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
236,12.01.21 08:55,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
237,12.01.21 09:00,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
238,12.01.21 09:05,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
239,12.01.21 09:10,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
240,12.01.21 09:15,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
241,12.01.21 09:20,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
242,12.01.21 09:25,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
243,12.01.21 09:30,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
244,12.01.21 09:35,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
245,12.01.21 09:40,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
246,12.01.21 09:45,WR 3 Diehl,,0.0,0.0,,,,,,0.0,,0.0,0,0,,,,WR 3 Diehl,1,True,230,20,245,1,21,5145,Schrägdach,Suntech,STP 245,südwestl-Eingänge,WR 3 Diehl,227,20,10000,10290,Danfoss,IBC Servmaster 10.000TL,Suntech Power,STP 245-20/Wd (poly),südwestl-WR,2134-SP-Lenbachstr-Banane1,65428,Rüsselsheim,Lenbachstr. 17 - 27,49.9887921042,8.4422962666,417.18,900.0,31.10.12 00:00,61.74,600a4c362671ca676a1ece2855a46bb1,
